Tipo de Incidencia;Prioridad;Campo personalizado (Prioridad SD);Clave de incidencia;ID de la incidencia;Resumen;Campo personalizado (Tipo de atención SD);Informador;Creada;Campo personalizado (Aplicativo);Campo personalizado (Área);Estado;Responsable;Actualizada;Campo personalizado (Clasificación);Campo personalizado (Atendido por);Campo personalizado (Especialista);Resolución;Campo personalizado (Tipo de Cliente);Resuelta;Campo personalizado (Producto SD);Campo personalizado (Fecha Cerrado);Campo personalizado (Fecha de Aprobación a Cliente)
Incidente;Baja;999;SD-78230;285604;VIDA LEY_ NO APARECE DOCUMENTACION ARIISA CONTRATISTAS GENERALES S.A.C.;NO SE GENERA MOVIMIENTO;csotelo;31/12/2025 09:42;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;4/01/2026 02:00;Incidencia (error);Service Desk 3;soportedigital;Terminado;;4/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-77819;283677;VIDA LEY_ NO FIGURA DATOS EN LA EXCLUSION ;NO SE GENERA MOVIMIENTO;csotelo;19/12/2025 09:11;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;23/12/2025 02:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;;23/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-77740;283351;VIDA LEY_ NO APARECE DOCUMENTACION TRANSPORTE KEMYS SOCIEDAD ANONIMA CERRADA- TRANSKEMYSAC;NO SE GENERA MOVIMIENTO;csotelo;18/12/2025 08:24;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;22/12/2025 02:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;;22/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-77137;280046;VIDA LEY_ NO APARECE DOCUMENTACION ROCAS & TORRE SIETE ASOCIADOS S.A.C.;NO SE GENERA MOVIMIENTO;csotelo;3/12/2025 08:42;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;7/12/2025 02:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;;7/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-76988;279265;VL_NO APARECE DOCUMENTACION LA ZONA TARAPOTO E.I.R.L.;NO SE GENERA MOVIMIENTO;csotelo;30/11/2025 14:58;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;5/12/2025 02:00;Incidencia (error);Service Desk 3;soportedigital;Terminado;;5/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-75791;272926;VIDA LEY_ NO APARECE EN EL COTIZADOR DE TÉCNICA GRUPO ALTAMIRA S. A. C.;NO SE GENERA MOVIMIENTO;csotelo;6/11/2025 18:14;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;10/11/2025 17:13;Incidencia (error);Service Desk 2;soportedigital;Terminado;;10/11/2025 17:13;Vida Ley;;
Incidente;Baja;999;SD-75133;269662;VIDA LEY_ NO APARECE DOCUMENTACION CONSORCIO EDUCATIVO SAN RAFAEL S.A.;NO SE GENERA MOVIMIENTO;csotelo;27/10/2025 10:14;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;31/10/2025 02:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;;31/10/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-74878;268324;VIDA LEY_ NO APARECE DOCUMENTACION  SERVICIO DE COBRANZAS INTEGRALES;NO SE GENERA MOVIMIENTO;csotelo;21/10/2025 08:51;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;22/10/2025 17:09;Incidencia (error);Service Desk 2;soportedigital;Terminado;;22/10/2025 17:09;Vida Ley;;
Incidente;Baja;999;SD-79015;288574;ERROR AL GENERAR EXCLUSION ;NO SE GENERA MOVIMIENTO;ccortez;16/01/2026 13:45;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;23/01/2026 09:42;Incidencia (error);Service Desk 2;soportedigital;Terminado;;23/01/2026 09:42;Vida Ley;;
Incidente;Baja;999;SD-78208;285542;VL//No permite emitir 87293 ;NO SE GENERA MOVIMIENTO;bvillaizan;30/12/2025 18:20;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;bvillaizan;4/01/2026 02:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;;4/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-76967;279108;Nose generan documentos de la póliza 6000010384  a pesar que ya canceló;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;ydioses;28/11/2025 15:57;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;ydioses;5/12/2025 11:33;Incidencia (error);Service Desk 2;soportedigital;Terminado;;5/12/2025 11:33;Vida Ley;;
Incidente;Baja;999;SD-78133;285131;VidaLey_Error en tramite;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;ssanchez;29/12/2025 15:09;Plataforma Digital -> PD - Vida Ley;;Cerrado;ssanchez;30/12/2025 11:40;Incidencia (error);Service Desk 2;soportedigital;Terminado;;30/12/2025 11:40;Vida Ley;;
Incidente;Baja;999;SD-77771;283520;VIDA LEY_NO SE PUEDE REALIZAR NINGUN TRAMITE;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;sgarciac;18/12/2025 14:48;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;19/12/2025 16:26;Incidencia (error);Service Desk 3;soportedigital;Terminado;;19/12/2025 16:26;Vida Ley;;
Incidente;Baja;999;SD-77723;283310;no figuran documentos - PIQUE BUITRON JOSE GILBERTO;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;nhermosa;17/12/2025 17:55;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;nhermosa;24/12/2025 08:50;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;23/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-78322;285882;INCLUSION PAGADA VL VIDA LEY // RUC 20509859541 - V & J INGENIERIA Y CONSTRUCCION S.A. - V & J I C S.A.;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;msotelo;2/01/2026 16:19;Plataforma Digital -> PD - Vida Ley;;Cerrado;msotelo;12/01/2026 12:13;Incidencia (error);Service Desk 6;soportedigital;Terminado;;5/01/2026 10:05;Vida Ley;;
Incidente;Baja;999;SD-77026;279412;MUY URGENTE - PAGA Y NO SALE DOCUMENTOS COTI 121796;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;msialer;1/12/2025 12:21;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;msialer;24/12/2025 08:46;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;1/12/2025 14:14;Vida Ley;;
Incidente;Baja;999;SD-77540;282490;VL - NO SE HA GENERADO LA PÓLIZA;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;mcalloapaza;15/12/2025 16:31;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;24/12/2025 08:45;Incidencia (error);Service Desk 2;soportedigital;Terminado;;17/12/2025 12:48;Vida Ley;;
Incidente;Baja;999;SD-77267;280760;"VL- LIBERAR LA POLIZA N°2158 QOLPARO SOCIEDAD ANONIMA CERRADA - QOLPARO S.A.C.	80";NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;mtocto;4/12/2025 17:48;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;9/12/2025 02:01;Incidencia (error);Service Desk 3;soportedigital;Terminado;Privado;9/12/2025 02:01;Vida Ley;;
Incidente;Baja;999;SD-77214;280510;VL- NO SE GENERARON DOCUMENTOS/ 6000033753- LOGISTICA Y SERVICIOS KV S.A.C.;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;mtocto;4/12/2025 11:07;Plataforma Digital -> PD - Vida Ley;;Cerrado;mtocto;24/12/2025 08:46;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;8/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-77087;279776;VL_Cotización no genera póliza;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;ktoeback;2/12/2025 11:26;Plataforma Digital -> PD - Vida Ley;;Cerrado;ktoeback;24/12/2025 08:46;Incidencia (error);Service Desk 2;soportedigital;Terminado;;2/12/2025 14:33;;;
Incidente;Baja;999;SD-79692;291381;No permite hacer movimientos VL;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;jhinostroza;2/02/2026 08:45;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;2/02/2026 12:19;Incidencia (error);Service Desk 6;soportedigital;Terminado;Privado;2/02/2026 12:19;Vida Ley;;
Incidente;Baja;999;SD-77442;281888;error en renovar vl;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;jhinostroza;11/12/2025 16:47;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;15/12/2025 09:44;Incidencia (error);Service Desk 3;soportedigital;Terminado;;15/12/2025 09:44;Vida Ley;;
Incidente;Baja;999;SD-77313;281000;No permite renovar VL;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;jhinostroza;5/12/2025 14:07;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;9/12/2025 02:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;;9/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-77213;280504;no perite renovar poliza vl;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;jhinostroza;4/12/2025 10:59;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;4/12/2025 15:23;Incidencia (error);Service Desk 2;soportedigital;Terminado;;4/12/2025 15:23;Vida Ley;;
Incidente;Baja;999;SD-78388;286079;NO EMITE VL;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;ccortez;5/01/2026 11:59;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;12/01/2026 12:18;Incidencia (error);Service Desk 6;soportedigital;Terminado;;8/01/2026 18:10;Vida Ley;;
Incidente;Baja;999;SD-78379;286036;pf su apoyo VIDA LEY;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;ccortez;5/01/2026 10:44;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;12/01/2026 12:17;Incidencia (error);Service Desk 6;soportedigital;Terminado;;8/01/2026 18:10;Vida Ley;;
Incidente;Baja;999;SD-77774;283542;ERROR AL GENERAR RENOVACION VL;NO SE GENERA MOVIMIENTO POR CIP PENDIENTE;ccortez;18/12/2025 15:38;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;24/12/2025 08:44;Incidencia (error);Service Desk 2;soportedigital;Terminado;;22/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-79529;290706;VidaLey_Cotizacion no figura en bandeja de tecnica;NO TRAE FECHA DE RETROACTIVIDAD;ssanchez;28/01/2026 16:02;Plataforma Digital -> PD - Vida Ley;;Cerrado;ssanchez;29/01/2026 12:36;Incidencia (error);Squad - Mesa Vida Ley;soportedigital;Terminado;;29/01/2026 12:36;Vida Ley;;
Incidente;Baja;999;SD-79606;290996;ERROR DE FACTURA //;REFACTURACIÓN;ccortez;29/01/2026 17:12;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;30/01/2026 18:14;Solicitud;Service Desk 3;soportedigital;Terminado;;30/01/2026 18:14;Vida Ley;;
Incidente;Baja;999;SD-79575;290876;ESTADO URGENTE ;REFACTURACIÓN;ccortez;29/01/2026 11:09;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;30/01/2026 18:14;Solicitud;Service Desk 1;soportedigital;Terminado;;30/01/2026 18:14;Vida Ley;;
Incidente;Baja;999;SD-79054;288784;PF REFACTURAR;REFACTURACIÓN;ccortez;19/01/2026 12:21;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;21/01/2026 13:58;Solicitud;Service Desk 1;soportedigital;Terminado;;21/01/2026 13:58;Vida Ley;;
Incidente;Baja;999;SD-78922;288197;refacturar ;REFACTURACIÓN;ccortez;15/01/2026 09:46;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;19/01/2026 02:00;Solicitud;Service Desk 3;soportedigital;Terminado;;19/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-78853;287876;refacturar F014-105795;REFACTURACIÓN;ccortez;13/01/2026 15:33;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;18/01/2026 02:00;Solicitud;Service Desk 1;soportedigital;Terminado;;18/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-78578;286786;refcaturar F014-83861;REFACTURACIÓN;ccortez;7/01/2026 16:44;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;12/01/2026 12:31;Solicitud;Service Desk 5;soportedigital;Terminado;;12/01/2026 12:31;Vida Ley;;
Incidente;Baja;999;SD-77890;284048;REFACTURACION CAMBIO DE AGENCIAMIENTO;REFACTURACIÓN;ccortez;22/12/2025 11:32;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;23/12/2025 10:18;Solicitud;Service Desk 3;soportedigital;Terminado;;23/12/2025 10:18;Vida Ley;;
Incidente;Baja;999;SD-77644;282939;modificacion 6000035136;REFACTURACIÓN;ccortez;16/12/2025 17:21;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;18/12/2025 17:38;Solicitud;Service Desk 3;soportedigital;Terminado;;18/12/2025 17:38;Vida Ley;;
Incidente;Baja;999;SD-77579;282651;CAMBIO DE COMISION URGENTE ESTADO ;REFACTURACIÓN;ccortez;16/12/2025 09:41;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;20/12/2025 02:00;Solicitud;Service Desk 3;soportedigital;Terminado;;20/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-77429;281794;CAMBIO MONTO DE FACTURA ESTADO;REFACTURACIÓN;ccortez;11/12/2025 13:46;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;15/12/2025 11:22;Solicitud;Service Desk 4;soportedigital;Terminado;;15/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-77091;279805;PF REALIZAR CORRECCION ;REFACTURACIÓN;ccortez;2/12/2025 12:10;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;3/12/2025 09:23;Solicitud;Service Desk 3;soportedigital;Terminado;;3/12/2025 09:23;Vida Ley;;
Incidente;Baja;999;SD-76996;279305;REFACTURACION ESTADO URGENTE;REFACTURACIÓN;ccortez;1/12/2025 09:24;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;22/12/2025 17:53;Solicitud;Service Desk 1;soportedigital;Terminado;;3/12/2025 15:59;Vida Ley;;
Incidente;Baja;999;SD-76844;278387;URGENTE CAMBIAR MONTO EN FACTURA ;REFACTURACIÓN;ccortez;26/11/2025 17:08;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;1/12/2025 10:23;Solicitud;Service Desk 2;soportedigital;Terminado;;1/12/2025 10:23;Vida Ley;;
Incidente;Baja;999;SD-76801;278156;PF SU APOYO ;REFACTURACIÓN;ccortez;26/11/2025 10:39;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;3/12/2025 15:59;Solicitud;Service Desk 3;soportedigital;Terminado;;3/12/2025 15:59;Vida Ley;;
Incidente;Baja;999;SD-76071;274290;Facturar 6000026265 ;REFACTURACIÓN;ccortez;12/11/2025 10:40;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;17/11/2025 19:01;Solicitud;Service Desk 1;soportedigital;Terminado;;17/11/2025 19:01;Vida Ley;;
Incidente;Baja;1;SD-75992;273923;cambio de F014 - 96310 URGENTE;REFACTURACIÓN;ccortez;11/11/2025 11:55;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;17/11/2025 00:30;Solicitud;Service Desk 5;soportedigital;Terminado;;17/11/2025 00:30;Vida Ley;;
Incidente;Baja;999;SD-74385;265876;CORREGIR VLC 65374;REFACTURACIÓN;ccortez;10/10/2025 12:12;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;14/10/2025 02:00;Solicitud;Service Desk 4;soportedigital;Terminado;;14/10/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-79301;289801;REACTURAR;REFACTURACIÓN;csaldana;23/01/2026 11:43;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;csaldana;27/01/2026 02:00;Solicitud;Service Desk 1;soportedigital;Terminado;;27/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-78139;285155;VL//Refactura F014-60300;REFACTURACIÓN;bvillaizan;29/12/2025 15:59;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;bvillaizan;30/12/2025 10:40;Solicitud;Service Desk 6;soportedigital;Terminado;;30/12/2025 10:40;Vida Ley;;
Incidente;Baja;999;SD-78136;285140;VL//Refactura F014-104945;REFACTURACIÓN;bvillaizan;29/12/2025 15:39;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;bvillaizan;31/12/2025 12:37;Solicitud;Service Desk 6;soportedigital;Terminado;;31/12/2025 12:37;Vida Ley;;
Solicitud;Baja;;SD-80150;293284;FACTURACION ENERO;REFACTURACIÓN;ccortez;10/02/2026 13:21;Plataforma Digital -> PD - Vida Ley;Operaciones;Aceptado;soportedigital;17/02/2026 01:00;Solicitud;Service Desk 1;soportedigital;Listo;;13/02/2026 12:38;Vida Ley;;
Incidente;Baja;999;SD-79711;291438;No viaja la probación de técnica de la cotización 129651 ;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;ydioses;2/02/2026 10:38;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;ydioses;20/02/2026 12:26;Incidencia (error);Service Desk 2;soportedigital;Terminado;;5/02/2026 22:34;Vida Ley;;
Incidente;Baja;999;SD-75574;271859;NO migra la cotización 129651 a pesar que técnica ya lo aprobó;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;ydioses;3/11/2025 17:49;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;ydioses;10/11/2025 17:22;Incidencia (error);Service Desk 2;soportedigital;Terminado;;10/11/2025 17:22;Vida Ley;;
Incidente;Baja;999;SD-79630;291098;Cotización pendiente de autorizar , técnica no lo visualiza en su bandeja;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;ssanchez;30/01/2026 10:00;Plataforma Digital -> PD - Vida Ley;;Cerrado;ssanchez;2/02/2026 12:30;Incidencia (error);Service Desk 2;soportedigital;Terminado;;2/02/2026 12:30;Vida Ley;;
Incidente;Baja;999;SD-79817;291832;"tecnica rechazo  la cotización, pero sigue figurando en ""por autorizar""- cotizacion vida ley  84642";RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;solivares;3/02/2026 13:05;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;solivares;19/02/2026 15:30;Incidencia (error);Squad - Mesa Vida Ley;soportedigital;Terminado;;9/02/2026 00:30;Vida Ley;;
Incidente;Baja;999;SD-80439;294618;VIDA LEY_NO SE VISUALIZA EN BANDEJA DE TECNICA;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;sgarciac;17/02/2026 13:01;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;18/02/2026 09:50;Incidencia (error);Service Desk 7;soportedigital;Terminado;Privado;18/02/2026 09:50;Vida Ley;;
Incidente;Baja;999;SD-79769;291648;VIDA LEY_NO FIGURA EN BANDEJA DE TECNICA;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;sgarciac;2/02/2026 18:10;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;5/02/2026 16:17;Incidencia (error);Squad - Mesa Vida Ley;soportedigital;Terminado;Privado;5/02/2026 16:17;Vida Ley;;
Incidente;Baja;999;SD-76039;274126;VIDA LEY_NO DERIVA A TECNICA;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;sgarciac;11/11/2025 17:18;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;12/11/2025 12:25;Incidencia (error);Service Desk 2;soportedigital;Terminado;;12/11/2025 12:25;Vida Ley;;
Incidente;Baja;999;SD-79466;290429;MUY URGENTE - REVERSAR ID O ENVIAR AB BANDEJA DE TECNICA COTI 57136 VL;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;msialer;27/01/2026 15:32;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;msialer;28/01/2026 13:34;Incidencia (error);Service Desk 3;soportedigital;Terminado;Privado;28/01/2026 13:34;Vida Ley;;
Incidente;Baja;999;SD-80560;295111;VL - FIGURA PENDIENTE DE APROBACIÓN;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;mcalloapaza;19/02/2026 15:05;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;19/02/2026 16:19;Incidencia (error);Squad - Mesa Vida Ley;soportedigital;Terminado;Privado;19/02/2026 16:19;Vida Ley;;
Incidente;Baja;999;SD-79763;291627;VL - NO FIGURA COTIZACIÓN EN LA BANDEJA DE TECNICA;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;mcalloapaza;2/02/2026 17:19;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;9/02/2026 00:30;Incidencia (error);Squad - Mesa Vida Ley;soportedigital;Terminado;Privado;9/02/2026 00:30;Vida Ley;;
Incidente;Baja;999;SD-79237;289513;VL - NO SALE LA APROBACIÓN DE TECNICA;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;mcalloapaza;22/01/2026 11:06;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;26/01/2026 02:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;;26/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-78962;288366;VL -  LA COTIZACIÓN ESTA POR AUTORIZAR PERO TECNICA NO LO VISUALIZA;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;mcalloapaza;15/01/2026 17:13;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;16/01/2026 18:12;Incidencia (error);Service Desk 2;soportedigital;Terminado;;16/01/2026 18:12;Vida Ley;;
Incidente;Baja;999;SD-76552;276987;VL - NO VISUALIZA EN TECNICA;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;mcalloapaza;21/11/2025 10:04;Plataforma Digital -> PD - Vida Ley;;Cerrado;mcalloapaza;25/11/2025 17:37;Incidencia (error);Service Desk 5;soportedigital;Terminado;;25/11/2025 17:22;Vida Ley;;
Incidente;Baja;999;SD-75228;270234;VL - NO FIGURA LA APROBACIÓN DE TECNICA;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;mcalloapaza;28/10/2025 15:14;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;29/10/2025 10:51;Incidencia (error);Service Desk 2;soportedigital;Terminado;;29/10/2025 10:51;Vida Ley;;
Incidente;Baja;999;SD-78568;286751;VL- COTIZACIONES NO VIAJAN A TECNICA / 154012 - 154407 - 154467;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;mtocto;7/01/2026 15:41;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;13/01/2026 16:53;Incidencia (error);Squad - Mesa Vida Ley;soportedigital;Terminado;Privado;13/01/2026 16:53;Vida Ley;;
Incidente;Baja;999;SD-78294;285806;VL- NO SE VISUALIZA -COTIZACION 56796  / CONSORCIO RIO HUATANAY ;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;mtocto;2/01/2026 11:58;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;6/01/2026 02:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;6/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-75657;272229;VL COTI 85254 / NO REGRESA A LA BANDEJA / TRANSVIAL LIMA SOCIEDAD ANONIMA CERRADA;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;mtocto;4/11/2025 17:35;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;10/11/2025 17:22;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;10/11/2025 17:22;Vida Ley;;
Incidente;Baja;999;SD-74543;266892;VL- COTI 133372 / LA COTI YA FUE APROBADA PERO FIGURA PENDIENTE ;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;mtocto;14/10/2025 16:58;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;20/10/2025 02:01;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;20/10/2025 02:01;Vida Ley;;
Incidente;Baja;999;SD-78887;288017;no figura tramite en bandeja de tecnica;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;jhinostroza;14/01/2026 11:27;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;21/01/2026 16:01;Incidencia (error);Service Desk 2;soportedigital;Terminado;;16/01/2026 18:15;Vida Ley;;
Incidente;Baja;999;SD-75561;271824;No figura como pendiente a tecnica VL;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;jhinostroza;3/11/2025 17:11;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;5/11/2025 17:50;Incidencia (error);Service Desk 2;soportedigital;Terminado;;5/11/2025 17:50;Vida Ley;;
Incidente;Baja;999;SD-80418;294445;NO FIGURA TRÁMITE DE EXCLUSIÓN- PÓLIZA: 6000035378;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;jleandro;16/02/2026 17:47;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jleandro;18/02/2026 10:14;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;18/02/2026 10:14;Vida Ley;;
Incidente;Baja;999;SD-80350;294102;NO FIGURA TRÁMITE DE RENOVACIÓN - RUC: 20551529003;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;jleandro;13/02/2026 14:47;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jleandro;16/02/2026 12:18;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;16/02/2026 12:18;Vida Ley;;
Incidente;Baja;999;SD-80349;294101;NO FIGURA TRÁMITE DE EXCLUSIÓN- PÓLIZA: 6000017425;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;jleandro;13/02/2026 14:45;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jleandro;16/02/2026 11:24;Incidencia (error);Service Desk 2;soportedigital;Terminado;Privado;16/02/2026 11:24;Vida Ley;;
Incidente;Baja;999;SD-75683;272354;NO FIGURA EL TRÁMITE EN LA BANDEJA DE TÉCNICA - PÓLIZA: 6000026380;RELANZAMIENTO DE COTIZACIÓN A TÉCNICA;jleandro;5/11/2025 10:55;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jleandro;5/11/2025 17:47;Incidencia (error);Service Desk 2;soportedigital;Terminado;;5/11/2025 17:47;Vida Ley;;
